cat01_code,cat02_code,area_code,time_code,unit,value
120,120,9000,1960000000,人,310501
120,120,9000,1965000000,人,317488
120,120,9000,1970000000,人,351011
120,120,9000,1975000000,人,331717
120,120,9000,1980000000,人,353574
120,120,9000,1985000000,人,375481
120,120,9000,1990000000,人,400105
120,120,9000,1995000000,人,415027
120,120,9000,2000000000,人,421306
120,120,9000,2005000000,人,418343
120,120,9000,2010000000,人,408211
120,120,9000,2015000000,人,409977
120,120,9000,2020000000,人,405209
120,120,10000,1950000000,人,288489
120,120,10000,1955000000,人,313730
120,120,10000,1960000000,人,327501
120,120,10000,1965000000,人,344008
120,120,10000,1970000000,人,381359
120,120,10000,1975000000,人,342057
120,120,10000,1980000000,人,361008
120,120,10000,1985000000,人,378246
120,120,10000,1990000000,人,404150
120,120,10000,1995000000,人,417705
120,120,10000,2000000000,人,422046
120,120,10000,2005000000,人,421405
120,120,10000,2010000000,人,409833
120,120,10000,2015000000,人,419047
120,120,10000,2020000000,人,423364
120,120,11000,1950000000,人,370901
120,120,11000,1955000000,人,404424
120,120,11000,1960000000,人,453218
120,120,11000,1965000000,人,536548
120,120,11000,1970000000,人,670416
120,120,11000,1975000000,人,697179
120,120,11000,1980000000,人,825415
120,120,11000,1985000000,人,987152
120,120,11000,1990000000,人,1182148
120,120,11000,1995000000,人,1304249
120,120,11000,2000000000,人,1350623
120,120,11000,2005000000,人,1385376
120,120,11000,2010000000,人,1413027
120,120,11000,2015000000,人,1463758
120,120,11000,2020000000,人,1488304
120,120,12000,1950000000,人,403867
120,120,12000,1955000000,人,426633
120,120,12000,1960000000,人,460243
120,120,12000,1965000000,人,498692
120,120,12000,1970000000,人,589322
120,120,12000,1975000000,人,612575
120,120,12000,1980000000,人,727590
120,120,12000,1985000000,人,858322
120,120,12000,1990000000,人,1017341
120,120,12000,1995000000,人,1118178
120,120,12000,2000000000,人,1148175
120,120,12000,2005000000,人,1175486
120,120,12000,2010000000,人,1187737
120,120,12000,2015000000,人,1220767
120,120,12000,2020000000,人,1263386
120,120,13000,1950000000,人,634856
120,120,13000,1955000000,人,975823
120,120,13000,1960000000,人,1383858
120,120,13000,1965000000,人,1809697
120,120,13000,1970000000,人,1905939
120,120,13000,1975000000,人,1934688
120,120,13000,1980000000,人,2038284
120,120,13000,1985000000,人,2243000
120,120,13000,1990000000,人,2406869
120,120,13000,1995000000,人,2470915
120,120,13000,2000000000,人,2480581
120,120,13000,2005000000,人,2452308
120,120,13000,2010000000,人,2552416
120,120,13000,2015000000,人,2567360
120,120,13000,2020000000,人,2735065
120,120,14000,1950000000,人,260293
120,120,14000,1955000000,人,337751
120,120,14000,1960000000,人,453525
120,120,14000,1965000000,人,639524
120,120,14000,1970000000,人,798162
120,120,14000,1975000000,人,845900
120,120,14000,1980000000,人,980122
120,120,14000,1985000000,人,1181530
120,120,14000,1990000000,人,1398119
120,120,14000,1995000000,人,1531499
120,120,14000,2000000000,人,1581782
120,120,14000,2005000000,人,1669020
120,120,14000,2010000000,人,1672560
120,120,14000,2015000000,人,1727316
120,120,14000,2020000000,人,1823033
120,120,15000,1950000000,人,494490
120,120,15000,1955000000,人,512093
120,120,15000,1960000000,人,535463
120,120,15000,1965000000,人,534289
120,120,15000,1970000000,人,571242
120,120,15000,1975000000,人,525890
120,120,15000,1980000000,人,532935
120,120,15000,1985000000,人,529417
120,120,15000,1990000000,人,542894
120,120,15000,1995000000,人,554234
120,120,15000,2000000000,人,537239
120,120,15000,2005000000,人,526680
120,120,15000,2010000000,人,506092
120,120,15000,2015000000,人,508798
120,120,15000,2020000000,人,493554
120,120,16000,1950000000,人,204756
120,120,16000,1955000000,人,209833
120,120,16000,1960000000,人,231292
120,120,16000,1965000000,人,240911
120,120,16000,1970000000,人,258527
120,120,16000,1975000000,人,238327
120,120,16000,1980000000,人,246574
120,120,16000,1985000000,人,250757
120,120,16000,1990000000,人,258374
120,120,16000,1995000000,人,266402
120,120,16000,2000000000,人,259596
120,120,16000,2005000000,人,254112
120,120,16000,2010000000,人,243788
120,120,16000,2015000000,人,243026
120,120,16000,2020000000,人,242435
120,120,17000,1950000000,人,197796
120,120,17000,1955000000,人,207182
120,120,17000,1960000000,人,225644
120,120,17000,1965000000,人,229893
120,120,17000,1970000000,人,245136
120,120,17000,1975000000,人,226838
120,120,17000,1980000000,人,243230
120,120,17000,1985000000,人,251590
120,120,17000,1990000000,人,264936
120,120,17000,1995000000,人,274494
120,120,17000,2000000000,人,267374
120,120,17000,2005000000,人,264022
120,120,17000,2010000000,人,261647
120,120,17000,2015000000,人,260459
120,120,17000,2020000000,人,259602
120,120,18000,1950000000,人,168670
120,120,18000,1955000000,人,170040
120,120,18000,1960000000,人,182256
120,120,18000,1965000000,人,185441
120,120,18000,1970000000,人,195483
120,120,18000,1975000000,人,180255
120,120,18000,1980000000,人,188510
120,120,18000,1985000000,人,189313
120,120,18000,1990000000,人,192293
120,120,18000,1995000000,人,195853
120,120,18000,2000000000,人,190919
120,120,18000,2005000000,人,187482
120,120,18000,2010000000,人,180003
120,120,18000,2015000000,人,181255
120,120,18000,2020000000,人,182175
120,120,19000,1950000000,人,148911
120,120,19000,1955000000,人,156056
120,120,19000,1960000000,人,157545
120,120,19000,1965000000,人,157094
120,120,19000,1970000000,人,169652
120,120,19000,1975000000,人,153221
120,120,19000,1980000000,人,160513
120,120,19000,1985000000,人,168311
120,120,19000,1990000000,人,177743
120,120,19000,1995000000,人,185411
120,120,19000,2000000000,人,188050
120,120,19000,2005000000,人,187345
120,120,19000,2010000000,人,178553
120,120,19000,2015000000,人,180151
120,120,19000,2020000000,人,179806
120,120,20000,1950000000,人,421419
120,120,20000,1955000000,人,453549
120,120,20000,1960000000,人,463370
120,120,20000,1965000000,人,475154
120,120,20000,1970000000,人,512136
120,120,20000,1975000000,人,459656
120,120,20000,1980000000,人,477124
120,120,20000,1985000000,人,491421
120,120,20000,1990000000,人,502139
120,120,20000,1995000000,人,513429
120,120,20000,2000000000,人,510351
120,120,20000,2005000000,人,497129
120,120,20000,2010000000,人,475172
120,120,20000,2015000000,人,475394
120,120,20000,2020000000,人,469405
120,120,21000,1950000000,人,282889
120,120,21000,1955000000,人,307211
120,120,21000,1960000000,人,349007
120,120,21000,1965000000,人,380032
120,120,21000,1970000000,人,422852
120,120,21000,1975000000,人,384563
120,120,21000,1980000000,人,408727
120,120,21000,1985000000,人,428035
120,120,21000,1990000000,人,450330
120,120,21000,1995000000,人,461632
120,120,21000,2000000000,人,460296
120,120,21000,2005000000,人,459733
120,120,21000,2010000000,人,445396
120,120,21000,2015000000,人,452562
120,120,21000,2020000000,人,443969
120,120,22000,1950000000,人,405427
120,120,22000,1955000000,人,446059
120,120,22000,1960000000,人,512307
120,120,22000,1965000000,人,561488
120,120,22000,1970000000,人,649900
120,120,22000,1975000000,人,634079
120,120,22000,1980000000,人,693148
120,120,22000,1985000000,人,744578
120,120,22000,1990000000,人,806655
120,120,22000,1995000000,人,841067
120,120,22000,2000000000,人,838743
120,120,22000,2005000000,人,840531
120,120,22000,2010000000,人,808847
120,120,22000,2015000000,人,811187
120,120,22000,2020000000,人,812994
120,120,23000,1950000000,人,577651
120,120,23000,1955000000,人,695655
120,120,23000,1960000000,人,846581
120,120,23000,1965000000,人,965522
120,120,23000,1970000000,人,1067712
120,120,23000,1975000000,人,1045762
120,120,23000,1980000000,人,1145648
120,120,23000,1985000000,人,1242071
120,120,23000,1990000000,人,1368740
120,120,23000,1995000000,人,1446433
120,120,23000,2000000000,人,1468860
120,120,23000,2005000000,人,1503643
120,120,23000,2010000000,人,1513237
120,120,23000,2015000000,人,1548335
120,120,23000,2020000000,人,1581708
120,120,24000,1950000000,人,269751
120,120,24000,1955000000,人,283639
120,120,24000,1960000000,人,305886
120,120,24000,1965000000,人,312266
120,120,24000,1970000000,人,331995
120,120,24000,1975000000,人,301980
120,120,24000,1980000000,人,319670
120,120,24000,1985000000,人,341565
120,120,24000,1990000000,人,364766
120,120,24000,1995000000,人,387392
120,120,24000,2000000000,人,385529
120,120,24000,2005000000,人,390356
120,120,24000,2010000000,人,383319
120,120,24000,2015000000,人,383546
120,120,24000,2020000000,人,381149
120,120,25000,1950000000,人,176777
120,120,25000,1955000000,人,180547
120,120,25000,1960000000,人,189284
120,120,25000,1965000000,人,196303
120,120,25000,1970000000,人,213091
120,120,25000,1975000000,人,191257
120,120,25000,1980000000,人,199671
120,120,25000,1985000000,人,212494
120,120,25000,1990000000,人,233124
120,120,25000,1995000000,人,255449
120,120,25000,2000000000,人,266842
120,120,25000,2005000000,人,278988
120,120,25000,2010000000,人,281241
120,120,25000,2015000000,人,291730
120,120,25000,2020000000,人,297042
120,120,26000,1950000000,人,256961
120,120,26000,1955000000,人,301319
120,120,26000,1960000000,人,355321
120,120,26000,1965000000,人,409236
120,120,26000,1970000000,人,440175
120,120,26000,1975000000,人,430337
120,120,26000,1980000000,人,453026
120,120,26000,1985000000,人,475158
120,120,26000,1990000000,人,508619
120,120,26000,1995000000,人,532619
120,120,26000,2000000000,人,525007
120,120,26000,2005000000,人,532182
120,120,26000,2010000000,人,531912
120,120,26000,2015000000,人,535613
120,120,26000,2020000000,人,503786
120,120,27000,1950000000,人,400114
120,120,27000,1955000000,人,583733
120,120,27000,1960000000,人,795046
120,120,27000,1965000000,人,1065262
120,120,27000,1970000000,人,1207766
120,120,27000,1975000000,人,1198472
120,120,27000,1980000000,人,1314216
120,120,27000,1985000000,人,1455568
120,120,27000,1990000000,人,1586481
120,120,27000,1995000000,人,1666720
120,120,27000,2000000000,人,1630264
120,120,27000,2005000000,人,1632371
120,120,27000,2010000000,人,1633825
120,120,27000,2015000000,人,1668734
120,120,27000,2020000000,人,1679828
120,120,28000,1950000000,人,446617
120,120,28000,1955000000,人,543482
120,120,28000,1960000000,人,634751
120,120,28000,1965000000,人,732197
120,120,28000,1970000000,人,816214
120,120,28000,1975000000,人,758222
120,120,28000,1980000000,人,813407
120,120,28000,1985000000,人,880333
120,120,28000,1990000000,人,964213
120,120,28000,1995000000,人,995568
120,120,28000,2000000000,人,1036488
120,120,28000,2005000000,人,1060572
120,120,28000,2010000000,人,1062021
120,120,28000,2015000000,人,1076385
120,120,28000,2020000000,人,1090706
120,120,29000,1950000000,人,101906
120,120,29000,1955000000,人,115153
120,120,29000,1960000000,人,121865
120,120,29000,1965000000,人,139096
120,120,29000,1970000000,人,164239
120,120,29000,1975000000,人,150243
120,120,29000,1980000000,人,171002
120,120,29000,1985000000,人,195036
120,120,29000,1990000000,人,221459
120,120,29000,1995000000,人,245633
120,120,29000,2000000000,人,252031
120,120,29000,2005000000,人,256662
120,120,29000,2010000000,人,251455
120,120,29000,2015000000,人,259114
120,120,29000,2020000000,人,262988
120,120,30000,1950000000,人,151197
120,120,30000,1955000000,人,161259
120,120,30000,1960000000,人,170873
120,120,30000,1965000000,人,180057
120,120,30000,1970000000,人,197982
120,120,30000,1975000000,人,176362
120,120,30000,1980000000,人,188907
120,120,30000,1985000000,人,194712
120,120,30000,1990000000,人,202184
120,120,30000,1995000000,人,210432
120,120,30000,2000000000,人,207299
120,120,30000,2005000000,人,206169
120,120,30000,2010000000,人,197835
120,120,30000,2015000000,人,200634
120,120,30000,2020000000,人,198057
120,120,31000,1950000000,人,126054
120,120,31000,1955000000,人,131084
120,120,31000,1960000000,人,137399
120,120,31000,1965000000,人,135792
120,120,31000,1970000000,人,148852
120,120,31000,1975000000,人,140460
120,120,31000,1980000000,人,145361
120,120,31000,1985000000,人,144841
120,120,31000,1990000000,人,144737
120,120,31000,1995000000,人,145610
120,120,31000,2000000000,人,142254
120,120,31000,2005000000,人,137195
120,120,31000,2010000000,人,131100
120,120,31000,2015000000,人,130183
120,120,31000,2020000000,人,127043
120,120,32000,1950000000,人,191562
120,120,32000,1955000000,人,194768
120,120,32000,1960000000,人,201802
120,120,32000,1965000000,人,186944
120,120,32000,1970000000,人,198463
120,120,32000,1975000000,人,179626
120,120,32000,1980000000,人,181496
120,120,32000,1985000000,人,180671
120,120,32000,1990000000,人,176511
120,120,32000,1995000000,人,177081
120,120,32000,2000000000,人,169241
120,120,32000,2005000000,人,162685
120,120,32000,2010000000,人,155674
120,120,32000,2015000000,人,156032
120,120,32000,2020000000,人,153430
120,120,33000,1950000000,人,310109
120,120,33000,1955000000,人,341162
120,120,33000,1960000000,人,371694
120,120,33000,1965000000,人,381351
120,120,33000,1970000000,人,409757
120,120,33000,1975000000,人,369282
120,120,33000,1980000000,人,377552
120,120,33000,1985000000,人,385141
120,120,33000,1990000000,人,395678
120,120,33000,1995000000,人,411435
120,120,33000,2000000000,人,404746
120,120,33000,2005000000,人,401455
120,120,33000,2010000000,人,393714
120,120,33000,2015000000,人,403547
120,120,33000,2020000000,人,398905
120,120,34000,1950000000,人,373072
120,120,34000,1955000000,人,392173
120,120,34000,1960000000,人,440817
120,120,34000,1965000000,人,472146
120,120,34000,1970000000,人,524450
120,120,34000,1975000000,人,495765
120,120,34000,1980000000,人,522137
120,120,34000,1985000000,人,544769
120,120,34000,1990000000,人,576175
120,120,34000,1995000000,人,604664
120,120,34000,2000000000,人,598255
120,120,34000,2005000000,人,595587
120,120,34000,2010000000,人,580540
120,120,34000,2015000000,人,587786
120,120,34000,2020000000,人,595234
120,120,35000,1950000000,人,252551
120,120,35000,1955000000,人,274823
120,120,35000,1960000000,人,291823
120,120,35000,1965000000,人,301983
120,120,35000,1970000000,人,323849
120,120,35000,1975000000,人,305715
120,120,35000,1980000000,人,310668
120,120,35000,1985000000,人,317303
120,120,35000,1990000000,人,324111
120,120,35000,1995000000,人,334463
120,120,35000,2000000000,人,321648
120,120,35000,2005000000,人,312614
120,120,35000,2010000000,人,293312
120,120,35000,2015000000,人,288468
120,120,35000,2020000000,人,284180
120,120,36000,1950000000,人,159408
120,120,36000,1955000000,人,167632
120,120,36000,1960000000,人,173438
120,120,36000,1965000000,人,166192
120,120,36000,1970000000,人,178995
120,120,36000,1975000000,人,164994
120,120,36000,1980000000,人,170286
120,120,36000,1985000000,人,169728
120,120,36000,1990000000,人,171243
120,120,36000,1995000000,人,173704
120,120,36000,2000000000,人,169195
120,120,36000,2005000000,人,164589
120,120,36000,2010000000,人,156502
120,120,36000,2015000000,人,156750
120,120,36000,2020000000,人,153339
120,120,37000,1950000000,人,171319
120,120,37000,1955000000,人,192629
120,120,37000,1960000000,人,196906
120,120,37000,1965000000,人,202599
120,120,37000,1970000000,人,216981
120,120,37000,1975000000,人,196991
120,120,37000,1980000000,人,206861
120,120,37000,1985000000,人,208498
120,120,37000,1990000000,人,214072
120,120,37000,1995000000,人,221889
120,120,37000,2000000000,人,218375
120,120,37000,2005000000,人,212514
120,120,37000,2010000000,人,204160
120,120,37000,2015000000,人,202402
120,120,37000,2020000000,人,203120
120,120,38000,1950000000,人,250929
120,120,38000,1955000000,人,266781
120,120,38000,1960000000,人,264932
120,120,38000,1965000000,人,278074
120,120,38000,1970000000,人,303499
120,120,38000,1975000000,人,274212
120,120,38000,1980000000,人,294434
120,120,38000,1985000000,人,301510
120,120,38000,1990000000,人,304787
120,120,38000,1995000000,人,311227
120,120,38000,2000000000,人,304126
120,120,38000,2005000000,人,296945
120,120,38000,2010000000,人,289727
120,120,38000,2015000000,人,291324
120,120,38000,2020000000,人,278951
120,120,39000,1950000000,人,179646
120,120,39000,1955000000,人,182127
120,120,39000,1960000000,人,185173
120,120,39000,1965000000,人,175677
120,120,39000,1970000000,人,186550
120,120,39000,1975000000,人,173304
120,120,39000,1980000000,人,181476
120,120,39000,1985000000,人,179821
120,120,39000,1990000000,人,180158
120,120,39000,1995000000,人,183895
120,120,39000,2000000000,人,178783
120,120,39000,2005000000,人,171463
120,120,39000,2010000000,人,158388
120,120,39000,2015000000,人,153815
120,120,39000,2020000000,人,148275
120,120,40000,1950000000,人,465743
120,120,40000,1955000000,人,531478
120,120,40000,1960000000,人,588798
120,120,40000,1965000000,人,658088
120,120,40000,1970000000,人,744910
120,120,40000,1975000000,人,732243
120,120,40000,1980000000,人,781381
120,120,40000,1985000000,人,822970
120,120,40000,1990000000,人,895144
120,120,40000,1995000000,人,967649
120,120,40000,2000000000,人,995333
120,120,40000,2005000000,人,1008081
120,120,40000,2010000000,人,1013854
120,120,40000,2015000000,人,1030947
120,120,40000,2020000000,人,1062112
120,120,41000,1950000000,人,166349
120,120,41000,1955000000,人,173952
120,120,41000,1960000000,人,177683
120,120,41000,1965000000,人,174899
120,120,41000,1970000000,人,188743
120,120,41000,1975000000,人,172588
120,120,41000,1980000000,人,181530
120,120,41000,1985000000,人,182191
120,120,41000,1990000000,人,188132
120,120,41000,1995000000,人,194773
120,120,41000,2000000000,人,191848
120,120,41000,2005000000,人,191206
120,120,41000,2010000000,人,186840
120,120,41000,2015000000,人,190371
120,120,41000,2020000000,人,189708
120,120,42000,1950000000,人,261605
120,120,42000,1955000000,人,272783
120,120,42000,1960000000,人,280667
120,120,42000,1965000000,人,273307
120,120,42000,1970000000,人,283396
120,120,42000,1975000000,人,263176
120,120,42000,1980000000,人,279407
120,120,42000,1985000000,人,284391
120,120,42000,1990000000,人,297649
120,120,42000,1995000000,人,309537
120,120,42000,2000000000,人,305287
120,120,42000,2005000000,人,302318
120,120,42000,2010000000,人,293350
120,120,42000,2015000000,人,294801
120,120,42000,2020000000,人,290312
120,120,43000,1950000000,人,347009
120,120,43000,1955000000,人,347000
120,120,43000,1960000000,人,354718
120,120,43000,1965000000,人,343381
120,120,43000,1970000000,人,363640
120,120,43000,1975000000,人,341050
120,120,43000,1980000000,人,361682
120,120,43000,1985000000,人,372602
120,120,43000,1990000000,人,384177
120,120,43000,1995000000,人,395313
120,120,43000,2000000000,人,396461
120,120,43000,2005000000,人,398052
120,120,43000,2010000000,人,385742
120,120,43000,2015000000,人,390530
120,120,43000,2020000000,人,389891
120,120,44000,1950000000,人,240544
120,120,44000,1955000000,人,251990
120,120,44000,1960000000,人,252422
120,120,44000,1965000000,人,248497
120,120,44000,1970000000,人,258227
120,120,44000,1975000000,人,232489
120,120,44000,1980000000,人,240175
120,120,44000,1985000000,人,240873
120,120,44000,1990000000,人,246707
120,120,44000,1995000000,人,255846
120,120,44000,2000000000,人,253103
120,120,44000,2005000000,人,252114
120,120,44000,2010000000,人,244944
120,120,44000,2015000000,人,246648
120,120,44000,2020000000,人,241401
120,120,45000,1950000000,人,219287
120,120,45000,1955000000,人,222482
120,120,45000,1960000000,人,226882
120,120,45000,1965000000,人,218010
120,120,45000,1970000000,人,237361
120,120,45000,1975000000,人,223318
120,120,45000,1980000000,人,239718
120,120,45000,1985000000,人,244356
120,120,45000,1990000000,人,249648
120,120,45000,1995000000,人,258786
120,120,45000,2000000000,人,255489
120,120,45000,2005000000,人,252191
120,120,45000,2010000000,人,245673
120,120,45000,2015000000,人,243897
120,120,45000,2020000000,人,238725
120,120,46000,1950000000,人,425297
120,120,46000,1955000000,人,462916
120,120,46000,1960000000,人,438255
120,120,46000,1965000000,人,397558
120,120,46000,1970000000,人,397473
120,120,46000,1975000000,人,350094
120,120,46000,1980000000,人,360794
120,120,46000,1985000000,人,357702
120,120,46000,1990000000,人,350201
120,120,46000,1995000000,人,360741
120,120,46000,2000000000,人,361727
120,120,46000,2005000000,人,361493
120,120,46000,2010000000,人,354006
120,120,46000,2015000000,人,350143
120,120,46000,2020000000,人,351082
120,120,47000,1950000000,人,183593
120,120,47000,1955000000,人,149700
120,120,47000,1960000000,人,158040
120,120,47000,1965000000,人,145675
120,120,47000,1970000000,人,141813
120,120,47000,1975000000,人,131635
120,120,47000,1980000000,人,153740
120,120,47000,1985000000,人,177371
120,120,47000,1990000000,人,199058
120,120,47000,1995000000,人,214996
120,120,47000,2000000000,人,229421
120,120,47000,2005000000,人,240367
120,120,47000,2010000000,人,254086
120,120,47000,2015000000,人,264710
120,120,47000,2020000000,人,266750
130,110,1000,1950000000,人,17696
130,110,1000,1955000000,人,21288
130,110,1000,1960000000,人,12788
130,110,1000,1965000000,人,21212
130,110,1000,1970000000,人,24037
130,110,1000,1975000000,人,35503
130,110,1000,1980000000,人,46931
130,110,1000,1985000000,人,78090
130,110,1000,1990000000,人,65809
130,110,1000,1995000000,人,80185
130,110,1000,2000000000,人,82957
130,110,1000,2005000000,人,113160
130,110,1000,2010000000,人,123036
130,110,1000,2015000000,人,72993
130,110,1000,2020000000,人,60817
130,110,2000,1950000000,人,4723
130,110,2000,1955000000,人,5934
130,110,2000,1960000000,人,3048
130,110,2000,1965000000,人,6698
130,110,2000,1970000000,人,7756
130,110,2000,1975000000,人,13506
130,110,2000,1980000000,人,16800
130,110,2000,1985000000,人,24977
130,110,2000,1990000000,人,22443
130,110,2000,1995000000,人,25189
130,110,2000,2000000000,人,25847
130,110,2000,2005000000,人,40256
130,110,2000,2010000000,人,41549
130,110,2000,2015000000,人,22476
130,110,2000,2020000000,人,18544
130,110,3000,1950000000,人,3672
130,110,3000,1955000000,人,4881
130,110,3000,1960000000,人,2075
130,110,3000,1965000000,人,4252
130,110,3000,1970000000,人,5265
130,110,3000,1975000000,人,8455
130,110,3000,1980000000,人,10987
130,110,3000,1985000000,人,16923
130,110,3000,1990000000,人,14051
130,110,3000,1995000000,人,16811
130,110,3000,2000000000,人,19844
130,110,3000,2005000000,人,30838
130,110,3000,2010000000,人,33311
130,110,3000,2015000000,人,17461
130,110,3000,2020000000,人,15480
130,110,4000,1950000000,人,7416
130,110,4000,1955000000,人,7266
130,110,4000,1960000000,人,2848
130,110,4000,1965000000,人,5347
130,110,4000,1970000000,人,6547
130,110,4000,1975000000,人,11605
130,110,4000,1980000000,人,14781
130,110,4000,1985000000,人,23772
130,110,4000,1990000000,人,20653
130,110,4000,1995000000,人,30211
130,110,4000,2000000000,人,37635
130,110,4000,2005000000,人,53723
130,110,4000,2010000000,人,60006
130,110,4000,2015000000,人,35799
130,110,4000,2020000000,人,30533
130,110,5000,1950000000,人,4600
130,110,5000,1955000000,人,4523
130,110,5000,1960000000,人,2086
130,110,5000,1965000000,人,3722
130,110,5000,1970000000,人,4740
130,110,5000,1975000000,人,7547
130,110,5000,1980000000,人,10396
130,110,5000,1985000000,人,14530
130,110,5000,1990000000,人,12080
130,110,5000,1995000000,人,14140
130,110,5000,2000000000,人,17311
130,110,5000,2005000000,人,24111
130,110,5000,2010000000,人,26354
130,110,5000,2015000000,人,14781
130,110,5000,2020000000,人,12996
130,110,6000,1950000000,人,4132
130,110,6000,1955000000,人,3278
130,110,6000,1960000000,人,1565
130,110,6000,1965000000,人,2828
130,110,6000,1970000000,人,3339
130,110,6000,1975000000,人,5819
130,110,6000,1980000000,人,6909
130,110,6000,1985000000,人,9521
130,110,6000,1990000000,人,7952
130,110,6000,1995000000,人,11567
130,110,6000,2000000000,人,13851
130,110,6000,2005000000,人,20007
130,110,6000,2010000000,人,23346
130,110,6000,2015000000,人,13826
130,110,6000,2020000000,人,12119
130,110,7000,1950000000,人,8924
130,110,7000,1955000000,人,9734
130,110,7000,1960000000,人,3912
130,110,7000,1965000000,人,6442
130,110,7000,1970000000,人,7408
130,110,7000,1975000000,人,13515
130,110,7000,1980000000,人,15362
130,110,7000,1985000000,人,21418
130,110,7000,1990000000,人,18466
130,110,7000,1995000000,人,25397
130,110,7000,2000000000,人,30471
130,110,7000,2005000000,人,42885
130,110,7000,2010000000,人,48790
130,110,7000,2015000000,人,28366
130,110,7000,2020000000,人,24424
130,110,8000,1950000000,人,7116
130,110,8000,1955000000,人,7038
130,110,8000,1960000000,人,2556
130,110,8000,1965000000,人,6061
130,110,8000,1970000000,人,6997
130,110,8000,1975000000,人,14116
130,110,8000,1980000000,人,15378
130,110,8000,1985000000,人,23165
130,110,8000,1990000000,人,23785
130,110,8000,1995000000,人,39373
130,110,8000,2000000000,人,43922
130,110,8000,2005000000,人,61331
130,110,8000,2010000000,人,70139
130,110,8000,2015000000,人,44890
130,110,8000,2020000000,人,35947
130,110,9000,1950000000,人,6756
130,110,9000,1955000000,人,5584
130,110,9000,1960000000,人,1999
130,110,9000,1965000000,人,4958
130,110,9000,1970000000,人,5265
130,110,9000,1975000000,人,10003
130,110,9000,1980000000,人,11490
130,110,9000,1985000000,人,15320
130,110,9000,1990000000,人,15817
130,110,9000,1995000000,人,26081
130,110,9000,2000000000,人,29017
130,110,9000,2005000000,人,38717
130,110,9000,2010000000,人,44717
130,110,9000,2015000000,人,29059
130,110,9000,2020000000,人,25144
130,110,10000,1950000000,人,7312
130,110,10000,1955000000,人,6951
130,110,10000,1960000000,人,2585
130,110,10000,1965000000,人,5480
130,110,10000,1970000000,人,5890
130,110,10000,1975000000,人,11835
130,110,10000,1980000000,人,11882
130,110,10000,1985000000,人,17395
130,110,10000,1990000000,人,17556
130,110,10000,1995000000,人,26582
130,110,10000,2000000000,人,28915
130,110,10000,2005000000,人,40449
130,110,10000,2010000000,人,44309
130,110,10000,2015000000,人,28577
130,110,10000,2020000000,人,23909
130,110,11000,1950000000,人,9965
130,110,11000,1955000000,人,10878
130,110,11000,1960000000,人,4369
130,110,11000,1965000000,人,11398
130,110,11000,1970000000,人,14256
130,110,11000,1975000000,人,32156
130,110,11000,1980000000,人,36401
130,110,11000,1985000000,人,53702
130,110,11000,1990000000,人,57265
130,110,11000,1995000000,人,104499
130,110,11000,2000000000,人,113267
130,110,11000,2005000000,人,141194
130,110,11000,2010000000,人,159435
130,110,11000,2015000000,人,103586
130,110,11000,2020000000,人,88606
130,110,12000,1950000000,人,9306
130,110,12000,1955000000,人,9238
130,110,12000,1960000000,人,4420
130,110,12000,1965000000,人,10866
130,110,12000,1970000000,人,13321
130,110,12000,1975000000,人,27172
130,110,12000,1980000000,人,32003
130,110,12000,1985000000,人,47316
130,110,12000,1990000000,人,49284
130,110,12000,1995000000,人,87057
130,110,12000,2000000000,人,96194
130,110,12000,2005000000,人,117408
130,110,12000,2010000000,人,129033
130,110,12000,2015000000,人,82814
130,110,12000,2020000000,人,72169
130,110,13000,1950000000,人,59196
130,110,13000,1955000000,人,66271
130,110,13000,1960000000,人,30584
130,110,13000,1965000000,人,52053
130,110,13000,1970000000,人,55409
130,110,13000,1975000000,人,98078
130,110,13000,1980000000,人,105429
130,110,13000,1985000000,人,143918
130,110,13000,1990000000,人,125342
130,110,13000,1995000000,人,203973
130,110,13000,2000000000,人,195111
130,110,13000,2005000000,人,227998
130,110,13000,2010000000,人,242337
130,110,13000,2015000000,人,148103
130,110,13000,2020000000,人,131609
130,110,14000,1950000000,人,19110
130,110,14000,1955000000,人,33277
130,110,14000,1960000000,人,11551
130,110,14000,1965000000,人,22580
130,110,14000,1970000000,人,24372
130,110,14000,1975000000,人,52955
130,110,14000,1980000000,人,56790
130,110,14000,1985000000,人,78469
130,110,14000,1990000000,人,82043
130,110,14000,1995000000,人,133941
130,110,14000,2000000000,人,140830
130,110,14000,2005000000,人,165873
130,110,14000,2010000000,人,169604
130,110,14000,2015000000,人,109787
130,110,14000,2020000000,人,98016
130,110,15000,1950000000,人,7416
130,110,15000,1955000000,人,5902
130,110,15000,1960000000,人,2599
130,110,15000,1965000000,人,4675
130,110,15000,1970000000,人,5858
130,110,15000,1975000000,人,10690
130,110,15000,1980000000,人,13042
130,110,15000,1985000000,人,19907
130,110,15000,1990000000,人,17580
130,110,15000,1995000000,人,23340
130,110,15000,2000000000,人,32216
130,110,15000,2005000000,人,40026
130,110,15000,2010000000,人,45210
130,110,15000,2015000000,人,29067
130,110,15000,2020000000,人,26090
130,110,16000,1950000000,人,4456
130,110,16000,1955000000,人,3698
130,110,16000,1960000000,人,1221
130,110,16000,1965000000,人,2851
130,110,16000,1970000000,人,2605
130,110,16000,1975000000,人,6036
130,110,16000,1980000000,人,6786
130,110,16000,1985000000,人,8500
130,110,16000,1990000000,人,8158
130,110,16000,1995000000,人,11640
